ID_questionnaire;civilite;diplome;promo;admission;nationalite1;FR/UE/HUE;Age;FormComp;DeaMsc;Doctorat;DESSMBA;AutresForm;LieuForm;SitPro;RecchEmp;RecchAutre;NbExp;NbreEmp;AnnRef;TypEntrep;CreaEnt;Dirigeant;EntIndep;TailEntrp;TaGrpe;LieuTra;EntrFra;Pays;Rep;NbEnc;Activité principale employeur;AutAct;Société;Fonction;FonctAut;DomAct;DomActAut;Poste;Mission;AnnSal;SalBrut;SalVar;SalPart;SalAvant;Aspi;Atouts;Freins
192;2;3;17;9;FRANCE;FR;42;1;;1996;;;1;1;;;18;5;2009;2;2;2;2;8;8;2;;;5;3;13;;CNRS  laboratoire LJK (CNRS,INRIA,Universités);1;;;synthèse d'images;Directeur de Recherches;celle d'un directeur de recherches dans toute EPST;2009;32 000;0;;0;1;;bourses (de these, de postdoc).  mobilité (famille... et dans la tete).  
256;2;3;28;4;FRANCE;FR;31;2;;;;;;1;;;7;3;2009;1;2;2;1;2;;1;;;1;1;7;;CNS Communications;11;;6;;Consultant sénior expert réseaux;Aider les clients à concevoir, déployer et maintenir leurs réseaux;2008;65 000;5 000;;;1;L'expertise technique et la vision large du domaine;
464;2;1;28;9;FRANCE;FR;33;1;;;2005;;3;1;;;10;5;2009;1;2;2;1;2;;1;;;2;3;18;Immobilier;COFFIM;12;;;Immobilier;Directeur des Relations Investisseurs  Directeur de Programmes;Directeur des Relations Investisseurs  Directeur de Programmes;2008;150 000;30 000;50 000;20 000;2;Langues  Diplomes  Adaptabilité;
1246;2;6;15;5;FRANCE;FR;44;2;;;;;;1;;;20;3;;1;2;2;2;6;8;2;;;2;8;11;;Cofidis;;Directeur du Système d'information;8;;Directeur du Système d'Information;Maintenir en condition opérationnelle le système existant    Faire évoluer le système en réponse à la stratégie de l'entreprise.    Fournir tous les services de logistique nécessaires au bon fonctionnement de l'entreprise;2008;127 070;40 000;20 000;7 000;2;;
153;2;1;28;9;FRANCE;FR;46;2;;;;;;1;;;22;3;2009;4;1;1;1;1;;1;;;3;1;12;;COGITEM;2;;8;;gérant;Directeur de mission;2008;150 000;;;;;;
613;2;3;26;1;FRANCE;FR;31;2;;;;;;1;;;8;2;2009;1;2;;2;4;7;1;;;5;1;8;;Cognacq Jay Image;4;;2;;chef de projet;gestion de projet, expertise, développement et veille technologique;2008;67 000;10 000;4 000;0;1;;
246;2;1;23;9;FRANCE;FR;36;2;;;;;;1;;;7;4;2009;1;2;2;2;4;8;1;;;5;1;8;prestataire audiovisuel;cognacq-jay image;4;;2;;chef de projet;;2008;47 000;0;6 000;;1;;crise économique de 2003
508;2;3;27;1;FRANCE;FR;30;2;;;;;;1;;;8;2;2009;1;1;1;1;1;;2;;;4;1;6;;COMEXANS;11;;7;;Gérant - Consultant réseau et télécoms;En assistance à maîtrise d'ouvrage    Etudes et gestion de projets réseaux et télécoms;2008;51 000;3 000;2 000;;2;Autonomie, bon sens, disponibilité, professionnalisme, fiabilité;
217;2;3;29;1;FRANCE;FR;28;1;;;;2005;1;1;;;2;2;2009;2;2;;;8;;3;;5;1;1;14;;Commission Européenne;;Fonctions juridictionnelles;;Droit de la concurrence;Case Handler (rapporteur) à la Direction Générale de la Concurrence de la Commission Européenne - Contrôle des fusions acquisitions dans les secteurs Télécoms, Media et Technologies;Contrôle des opérations de fusions acquisitions ayant un impact sur le marché communautaire;2009;70 000;0;;0;2;Pluridisciplinaité de la formation dans deux grandes écoles (ENST + Sciences Po);Faiblesse du réseau ENST  Manque de notoriété de l'ENST  Pratique des langues
845;2;1;25;9;COMORES;HUE;42;2;;;;;;1;;;15;1;2009;3;2;2;1;6;;3;;13;4;4;2;;Comores Telecom;11;;8;;TIC;;;;;;;3;;
1196;2;3;24;1;FRANCE;FR;33;2;;;;;;1;;;10;1;2009;1;2;2;2;6;7;1;;;6;3;2;;Completel;8;;7;;Responsable avant vente;Encadrer une équipe d'ingénieurs  Garantir les solutions techniques des propositions comemrciales  Générer un chiffre d'affaires incrémental;2008;83 000;20 000;0;8 000;3;Ténacité  Pertinence  Expérience;Etre resté dans la même structure  
210;2;3;14;1;FRANCE;FR;44;2;;;;;;1;;;19;;2009;1;2;2;2;5;6;2;;;4;1;2;;Completel;8;;7;;Ingénieur Avant-Vente (ex Technico-Commercial);Design et validation des offres telecom aux clients;;;;;;2;compétences;pas beaucoup de freins..
824;2;3;31;4;CHINE;HUE;28;1;;2009;;;1;1;;;3;;2009;1;2;;2;1;6;1;;;4;2;1;;COMSIS;4;;3;;R&D Engineer;Conception, Validation, Implementation;2009;48 000;;;;1;;
1062;1;3;20;4;FRANCE;FR;39;2;;;;;;1;;;13;3;2009;1;2;2;2;5;7;1;;;4;1;4;;Comverse;8;;8;;Ingénieur technico commercial;Avant vente (support processus de vente  réponses aux appels d'offre, démonstrations produits, relations clients);2008;70 000;;;;3;;
505;2;3;25;1;FRANCE;FR;33;2;;;;;;1;;;9;2;2009;1;2;2;1;8;;3;;4;1;1;5;;Confidentielle;9;;9;;Global Domain Director - Security;Developper les offres de securite du groupe.  Faire croitre le chiffre d'affaire.  Gerer les partenaires.  Mettre en place une organisation globale.;2009;100 000;17 000;8 000;0;1;Adaptabilite  Experience internationale  Maitrise d'un sujet porteur  Comprehension des affaires (J'ai fait un MBA par la suite);Recherche d'un equilibre vie professionnelle / vie personnelle  Peu de volonte a changer d'entreprise  
842;2;1;29;9;FRANCE;FR;40;2;;;;;;1;;;17;4;2009;2;2;2;;8;;2;;;6;1;14;;Conseil Général;14;;6;;Architecte;définition de l'architecture technique de l'entreprise;;50 000;;;;2;diplome  motivation  compétance;emplois en région limités
279;2;6;1;5;FRANCE;FR;71;2;;;;;;2;2;;41;4;2003;2;2;;;8;;1;;;6;6;14;Expertise en Technologies de l'information;Conseil Général des Technologies de l'Information;14;;;Technologies de l'Information et de la communication;Délégué général;Encadrement d'un équipe d'experts donnat des avis au Ministre;2002;107 000;;;;2;Saisir les opportunités de mobilité quand elle se sont présentées;Souhait de rester en région parisienne
1142;2;3;27;1;FRANCE;FR;30;2;;;;;;1;;;8;4;2009;2;2;2;1;6;;2;;;6;3;14;;Conseil général du Cher;12;;7;;Chef du service des TIC;Gérer le service (4 personnes), définir et mettre en oeuvre la politique TIC du conseil général (infrastructures, services et usages);2008;36 000;0;;0;1;Diplôme, efficacité, ouverture, convictions;
748;2;3;22;1;FRANCE;FR;35;2;;;;;;1;;;8;3;2009;2;2;2;1;5;;1;;;1;1;8;;Conseil supérieur de l'audiovisuel;3;;2;;chargé de mission;suivi de prestataire, synthèses de dossier, instruction de règlement de différend;2008;50 000;3 000;;0;2;Motivation.  Intérêt du travail à faire.  Culture de fond dans les télécoms;Ne pas être X ?  -)  Ne pas cultiver  suffisamment les réseaux sociaux
497;2;3;24;1;FRANCE;FR;34;2;;;;;;1;;;10;4;2009;2;2;2;1;5;;1;;;6;4;8;;Conseil supérieur de l'audiovisuel;3;;2;;Chef du département prospective et développement;Encadrer une équipe technique en charge de  politique du spectre (pas planification), aide à la compréhension et à l'opération de systèmes numériques (SMAD, VOD, Services interactifs, télévision, HD, radio numérique, etc.). Ecriture et validation de notes de positionnement pour le Conseil. Animation de groupes de travail rassemblant les directions techniques des opérateurs et éditeurs de l'audiovisuel.;2008;45 000;5 000;;;2;Entregent, intuition, compréhension technique et stratégique des situations/problèmes/etc.;En suisse  peu de considération pour les ingénieurs = techniciens supérieurs  En france  certains débouchés sont réservés aux corps
468;2;3;24;2;ESPAGNE;UE;34;2;;;;;;1;;;11;2;2009;2;2;2;2;8;8;4;2;2;4;1;13;;Conselleria d'Educació i Cultura  Govern de les Illes Balears;2;;8;;ATD;;;;;;;3;;
263;2;3;22;4;FRANCE;FR;38;1;;2001;;;1;1;;;11;2;2009;4;1;1;1;1;;2;;;1;1;4;;Contextuel;2;;2;;CTO;user interface designer specialist;2008;57 000;0;0;0;2;;non connaissance de la réalité industriel (politique,...)
1125;2;1;31;9;FRANCE;FR;28;2;;;;;;1;;;4;2;2009;1;2;2;2;8;8;4;2;7;4;1;4;;continental;3;;3;;application engineer;support client US pour application capteurs sur vehicules (management local + support technique);2008;39 000;0;2 000;0;1;connaissance technique + management projet;experience 
668;2;3;29;1;FRANCE;FR;28;2;;;;;;1;;;6;1;2009;1;2;;1;2;;1;;;5;3;1;;Coolsand Technologies;2;;11;;Manager ASIC Integration;Encadrement d'équipe et architecture. Mon équipe se concentre sur le développement soft embarqué (RTOS, drivers, et un peu de codec multimedia) et des outils de développement et de débug.;2008;45 000;0;0;0;2;;
1236;2;3;27;1;FRANCE;FR;30;2;;;;;;1;;;7;2;;1;2;2;2;2;4;1;;;1;1;1;;Coolsand Technologies;3;;11;;;;2008;53 760;;;;2;La chance d'être disponible à la création de Coolsand Technologies et d'avoir su saisir l'opportunitée.;
386;2;3;4;1;FRANCE;FR;53;2;;;;;;1;;;30;5;2009;1;2;;2;8;8;3;;4;6;9;10;Industrie siderurgique;Corus;2;;;Acier;CIO;;2008;450 000;150 000;;;1;Mobilite;
980;2;3;25;5;FRANCE;FR;35;2;;;;;;1;;;9;4;2009;1;2;;1;2;;1;;;6;4;4;;Courtanet;2;;8;;Directeur Technique;Responsable du département R&D;2009;80 000;;;;2;;
122;2;3;30;4;CHINE;HUE;29;2;;;;;;1;;;3;;2009;1;2;2;2;7;8;1;;;1;1;11;;Credit Agricole;7;;4;;Analyste ;traitment des chiffres, reporting;;46 000;6 000;0;0;3;;
44;2;3;29;4;FRANCE;FR;29;1;2003;;2005;;1;1;;;3;2;2009;1;2;;2;6;8;1;;;5;2;11;;Crédit Agricole Asset Management;2;;4;;Responsable Etudes & Projets IT Finance de Marché;Gestion (Maitrise d'Oeuvre et d'Ouvrage) d'applicatifs métiers pour le Front Office, le Middle Office et le Risque;2009;44 000;2 500;8 000;600;3; - Autonomie   - Investissement personnel en dehors des heures ouvrées   - Sens du service   - Bon sens économique; - Analyse théorique des problème (éléments de base de la formation à Télécom Paris) hermétique pour beaucoup de personnes
857;2;3;1;1;FRANCE;FR;63;1;;;1976;;1;1;;;40;7;2009;1;2;;1;7;;1;;;3;1;11;;Credit Immobilier de France;14;;4;;Conseiller du President;management des grands projets de toutes sortes (normes IFRS, BALE 2, restructuration interne, rapprochements, refonte informatique,...);2008;240 000;30 000;10 000;;2;mes competences multiples, mon independance,ma volonté de maitriser les sujets et ne pas etre superficiel, ma perseverance dans l'action, mon esprit d'ouverture;manque de lobbying et de prise en compte des aspects politiques, trop de perfectionnisme
87;1;3;31;1;MAROC;HUE;26;2;;;;;;1;;;3.5;2;2009;1;2;2;1;8;;3;;5;4;2;11;;CREDIT SUISSE;2;;4;;BUSINESS ANALYST;Etudier les besoins de la banque, les documenter et proposer des solutions informatiques qui soutiennent le developement du business de la banque,;2009;70 000;5 000;;;2;Une formation solide en informatique, un trés bon niveau en anglais et la capacité à apprendre et s'adapter facilement.;
537;2;3;22;4;FRANCE;FR;36;2;;;;;;1;;;11;4;2009;1;2;2;1;7;;1;;;6;5;9;;C-S;10;;;multiples;Responsable de département conception materielle;;;80 000;5 000;;;2;pluridiscipliarité (competences multiples)  Adaptabilité  ;Pluridisciplinaire mais le changement d'industrie (imagerie medical/automobile/homeland security) freinent le recrutement des gros groupes qui cherchent des candidats issus de leur metier exact.  
1162;2;3;4;1;FRANCE;FR;53;1;;;2000;;2;1;;;30;4;2009;1;2;2;1;7;;2;;;2;5;5;;CS Communication & Systemes;8;;1;;Directeur Commercial;Direction de l'équipe d'ingénieurs commerciaux en charge de la négociation des grands contrats.;2008;112 000;32 000;;6 000;2;Solide formation de base (Telecom Paris). Suite d'opportunités saisies. Mobilité, dynamisme.;Les corps d'Etat.
186;2;3;29;1;FRANCE;FR;28;2;;;;;;1;;;6;2;2009;1;2;;1;7;;1;;;4;1;15;;CS SI;2;;8;;Ingénieur d'affaire;Avant vente/Réponse à Appels d'Offre;2008;48 000;5 000;800;0;3;Solide aisance orale, notamment aux entretiens   Diplôme ENST   compétences réseau & sécurité;Manque d'un véritable engouement pour un domaine particulier. Du coup, mon parcours professionnel (ou l'idée que je m'en fais) n'est pas clair.
646;1;3;21;1;FRANCE;FR;36;2;;;;;;1;;;13;4;2009;2;2;2;1;4;;1;;;5;1;8;;CSA;;Régulation technique;2;;Chargée de missions;;2009;51 000;0;;0;2;;
478;2;3;5;9;FRANCE;FR;53;1;;;;2004;1;1;;;28;5;2009;1;2;1;1;3;;3;;10;3;3;5;;CSB;;direction générale;8;;Directeur Général;DG d'une SSII de 70 personnes;2008;121 000;8 000;;;2;Mobilité  Polyvalence;ma CPU !
1181;2;3;19;1;FRANCE;FR;39;2;;;;;;1;;;15;5;2009;1;2;2;2;7;8;1;;;4;3;6;;CSC;11;;8;;Manager Architecture;Développer une offre de dématérialisation, la vendre en interne et externe. Mener à bien les projets associés et vendus aux clients.;2009;76 000;5 000;300;200;3;Implication, stress, travail, perte/sacrifice de vie personnelle.;Besoin de vivre. Honnêteté. Réalisme.
510;2;3;4;9;LIBAN;HUE;55;2;;;;;;1;;;30;4;2009;1;2;2;2;6;8;1;;;5;8;12;;CSC;12;;8;;Directeur;Assurer la livraison de services informatiques;2008;132 000;24 000;;4 000;2;Formation solide et pluridisciplinaire  Choix judicieux des entreprises   Capacité de gérer les ambiguités  Sens intuitif des affaires;Formation initiale trop orientée vers la technique  
223;2;3;18;1;FRANCE;FR;39;2;;;;;;1;;;13;2;2009;1;2;2;1;8;;1;;;5;4;12;;CSC;12;;4;;Manager;Encadrer une équipe de consultants sur des missions (principalement changement de SI bancaire);2008;70 000;;2 000;;3;Capacité à se mettre à un nouveau sujet rapidement  Capacité à synthétiser une masse d'informations;Manque de fibre commerciale
555;2;3;23;1;FRANCE;FR;35;2;;;;;;1;;;11;5;2009;1;2;2;2;3;7;1;;;5;3;9;;CSSI;4;;1;;Architecte système;Spécification de sous systèmes, planification puis conduite du développement;2008;56 000;2 000;;;3;curiosité technique  - relationnel  - anglais;
742;2;3;23;2;ESPAGNE;UE;35;2;;;;;;1;;;12;3;2009;3;2;2;2;5;8;3;;2;2;3;14;;CTTI, Generalitat de Catalunya;10;;7;;Responsable reseau;Definition strategie  Gestion des contrats   plus de 30 mil.lions d'euro/an;2009;60 000;3 000;;1 000;2;Skills de management d'equip  vision strategie en telecoms  Connaissances globales tecniques en telecom;Connessainces en finances. 
340;2;3;28;5;FRANCE;FR;31;2;;;;;;1;;;6;3;2009;1;2;;2;4;8;1;;;5;4;5;;CVF;2;;7;;Coach XP;Coaching d'ingénieurs développement dans les méthodes agiles (scrum, extreme programming,,,) et en particulier des tests automatiques,;2008;59 000;5 000;5 000;0;1;intégrité, autodidacte, polyglote;Peu d'entreprises en France sont prêtes à se risquer aux méthodes que j'apprécie. La culture du travail en France est plus portée par la peur de l'échec que par l'envie de réussir.
429;2;3;31;1;FRANCE;FR;26;2;;;;;;1;;;3;2;2009;1;2;2;1;2;;1;;;5;2;11;;D2-SI;12;;4;;Consultant Maîtrise d'Ouvrage;Recueillir et formaliser les besoins  Etre force de proposition  Etre l'interface entre utilisateurs et développeurs  Support de niveau 2  Former utilisateurs et support  Coordonner les équipes  Définir les cibles process et architecture  Tester;2008;50 000;0;2 000;;2;Départ à l'international, volonté d'évoluer;Lenteur et caractère administratif des grosses sociétés
1122;2;1;16;9;FRANCE;FR;43;2;;;;;;1;;;19;4;2009;1;2;2;1;8;;2;;;2;6;17;;DAHER;;DSI;8;;Directeur des Systèmes d'Information;;2009;109 000;15 000;2 000;8 000;3;;
822;2;3;29;1;FRANCE;FR;29;2;;;;;;1;;;5;1;2009;1;2;;1;4;;1;;;5;2;4;;Dalet SA;4;;2;;Ingenieur Avant Vente & Chef de Produit;Assistance technique aux commerciaux pour la réponse aux appels d'offres, rédaction de specification de workflow et des interfaces, suivi produit en phase apres vente.;2008;53 000;5 000;;4 000;2;;
770;2;3;24;5;FRANCE;FR;36;2;;;;;;1;;;10;3;2009;1;2;;1;3;;1;;;1;3;7;;Darkworks;2;;;Jeu vidéo;Programmeur Sénior;Développement de moteur de jeux next gen.;2008;46 800;0;4 000;;3;;
525;2;3;28;1;FRANCE;FR;29;2;;;;;;1;;;6;2;2009;1;2;2;2;8;8;1;;;4;1;17;;DASSAULT-AVIATION;4;;1;;Responsable intégration systèmes avioniques;Participer au développements et à l'intégration de cœurs systèmes avions.;2008;49 000;0;10 000;;1;Adaptation technique, facilité pour le travail en équipee, motivation pour la coopération à l'international. ;aucun  )
542;2;1;31;9;FRANCE;FR;39;2;;;;;;1;;;17;6;2009;1;1;1;2;6;8;1;;;6;6;5;;DATACEP;11;;8;;senior business manager ;Management de consultants, gestion RH, suivi de projet et Responsabilité commerciale de plusieurs grands comptes;2008;73 000;28 000;3 000;18 000;2;Bon relationnel, persévérance et intelligence de situation ;Timidité, manque d'assurance, manque de charisme
1119;2;3;11;1;FRANCE;FR;49;1;;;1990;;1;1;;;23;4;2009;2;2;2;1;8;;2;;;1;3;14;;Délagation Générale pour l'Armement;7;;1;;Ingénieur Qualité;Assurer l'assurance officielle de la qualité sur la production d'hélicoptères militaires;2008;60 000;0;;1 800;3;ma formation et mon expérience;mon refus de mobilité
518;2;1;31;9;FRANCE;FR;29;2;;;;;;1;;;3;1;2009;2;2;;;8;;1;;;1;2;14;armement;Délégation Générale pour l'Armement;12;;8;;Expert technique;Maîtrise d'ouvrage;2007;34 000;0;;0;1;;
370;2;3;12;1;FRANCE;FR;45;2;;;;;;1;;;21;3;2009;2;2;;;8;;2;;;1;2;14;Défense;Délégation Générale pour l'Armement;12;;1;;Expert en Liaisons de Données Tactiques;Spécifier et évaluer les systèmes de la Marine Nationale intégrant les liaison de données tactiques OTAN (L11, L16 et L22);2009;55 000;0;;0;3;Formation initiale et compétence technique;Mobilité géographique
574;2;6;28;5;FRANCE;FR;31;2;;;;;;1;;;7;1;2009;2;2;2;;8;;1;;;4;3;14;;Délégation Générale pour l'Armement;12;;6;;Architecte système;;2008;73 000;0;;0;1;;
1089;2;3;30;1;FRANCE;FR;27;2;;;;;;1;;;4;1;2009;2;2;2;2;8;8;1;;;4;1;14;Défense;Délégation Générale pour l'Armement;4;;1;;Architecte Conception d'Ensemble en systèmes de missiles;Assurer l'ingéniérie technique sur des systèmes complexes de missiles.;2008;38 000;3 000;;0;3;Capacité d'adaptation et de travail, relationnel.  Statut (corps des Ingénieurs de l'Armement).;Jeunesse.
785;2;6;30;5;FRANCE;FR;30;1;;2008;;;1;1;;;5;1;2009;2;2;2;;6;;2;;;1;1;14;Défense;Délégation Générale pour l'Armement / Centre d'Electronique de l'Armement;1;;1;;Ingénieur Cryptologue;Conception des mécanismes cryptographiques de Défense;;;;;;1;;
495;2;3;21;1;FRANCE;FR;36;1;;;1995;;1;1;;;13;2;2009;1;2;2;1;8;;2;;;2;7;3;;Dell;8;;8;;Directeur des ventes;Développer les équipes commerciales et délivrer les objectifs de ventes pour le marché de TPE / PME sur la France;2008;88 000;35 000;0;7 000;2;;
930;2;1;28;9;FRANCE;FR;34;2;;;;;;1;;;11;3;2009;1;2;;2;8;8;1;;;5;1;3;;Dell;8;;8;;Services Sales Executive;Sales of Global Infrastructures Outsoucing deals;2008;120 000;50 000;0;15 000;2;;
201;2;3;26;4;FRANCE;FR;33;2;;;;;;1;;;9;2;2009;1;2;2;1;7;;1;;;2;4;6;;Devoteam;11;;9;;Manager Gouvernance Sécurité de l'Information;Gouvernance Sécurité de l'information  ;2008;74 000;10 000;0;0;2; ; 
725;2;3;27;1;FRANCE;FR;30;1;;;2009;;2;2;;Etudiant;7;2;2008;1;2;2;1;7;;1;;;5;5;6;;DEVOTEAM;11;;6;;Manager;Direction de projets, management d'equipe et contribution commerciale;2008;65 000;8 000;;;2;Communication, dynamisme, adaptabilite / flexibilite et rigueur  Connaissances techniques et investissement personnel;Peu de connaissance de la realite du monde de l'entreprise (mais beaucoup de theorique)  Soft skills   management, gestion des conflits
273;2;3;19;1;FRANCE;FR;38;1;;;2006;;1;1;;;14;3;2009;1;2;2;1;7;;1;;;1;2;6;;Devoteam Group;;RH;;RH;Group HR;Gestion des Managers du Groupe  Développement des compétences du Groupe  Développement de l'organisation du Groupe;2009;72 000;62 000;500;10 000;1;Expertise technique pour acquérir une crédibilité métier  Intérêt pour les personnes  Culture générale et polyvalence;Capacité à négocier  Ma rémunération d'expert qui rendait difficle mon évolution vers la RH
1076;2;3;24;5;FRANCE;FR;35;2;;;;;;1;;;10;4;2009;1;2;;2;6;8;1;;;5;2;11;;Dexia AM;13;;4;;Gerant de fonds;gestion d'un fonds commun de placement mutli asset;2008;65 000;0;15 000;0;2;adaptabilité  compréhension du secteur  chance;aversion pour le risque
472;2;6;31;5;FRANCE;FR;28;2;;;;;;1;;;3;1;2009;2;2;;;7;;1;;;4;1;14;;DGA;4;;6;;Architectecte Fonction Télécomm;;2008;48 000;4 000;;0;2;;
289;2;6;28;5;FRANCE;FR;31;2;;;;;;1;;;7;1;2009;2;2;2;2;8;8;1;;;4;1;14;;DGA;12;;1;;architecte de coherence de programmes d'armement;assurer la cohérence de plusieurs programmes d'armement;2008;54 000;2 000;;2 000;2;;
619;2;6;27;5;FRANCE;FR;32;2;;;;;;1;;;7;1;2009;3;2;;;8;;1;;;6;4;14;défense et armement;DGA;4;;1;;;assurer l'expertise technique étatique en guerre électronique navale;2008;43 000;;;;2;;
992;2;1;27;9;FRANCE;FR;46;2;;;;;;1;;;20;4;2009;2;1;2;;8;;1;;;5;4;14;;DGA;4;;8;;directeur de projet infrastructures réseaux & systèùes;;2008;57 000;;;;2;dynamisme, compétence technique, bon relationnel;difficile de sortir d'une étiquette professionnelle
753;2;6;30;5;FRANCE;FR;30;2;;;;;;1;;;4;1;2009;2;2;;2;8;8;1;;;2;6;14;;DGFIP;12;;8;;;Responsable de la maîtrise d'ouvrage du SI fiscal pour le domaine des Particuliers;2008;51 000;;;;2;;
73;2;1;31;9;FRANCE;FR;28;2;;;;;;1;;;4;1;2009;1;2;2;1;4;;1;;;4;1;9;;dibcom;3;;10;;Ingénieur traitement numérique du signal ;Conception de circuits intégrés pour reception TV (TNT et differents standards internationaux) et conception des algorithmes de traitement de signal associés à la reception ,;2008;39 000;1 500;0;0;1;etre polyvalent dans plusieurs domaines    -Traitement du signal pour les communications numériques  - Conception de circuit intégres  - Informatique embarqué  ;
